193.0
306.0
310.0
178.0
208.0
187.0
195.0
195.0
210.0
190.0
171.0
265.0
217.0
171.0
173.0
209.0
213.0
205.0
245.0
196.0
176.0
187.0
218.0
249.0
190.0
205.0
179.0
218.0
190.0
169.0
185.0
230.0
194.0
197.0
204.0
194.0
215.0
222.0
192.0
259.0
190.0
170.0
192.0
180.0
210.0
