187.5
145.0
152.5
102.5
187.5
202.5
155.0
107.5
202.5
72.5
245.0
202.5
172.5
105.0
240.0
165.0
55.0
185.0
140.0
152.5
142.5
157.5
92.5
97.5
155.0
145.0
142.5
107.5
115.0
205.0
190.0
90.0
127.5
75.0
102.5
162.5
160.0
277.5
117.5
160.0
232.5
295.0
217.5
162.5
142.5
152.5
82.5
152.5
110.0
100.0
140.0
202.5
120.0
167.5
95.0
97.5
185.0
132.5
135.0
182.5
100.0
167.5
155.0
207.5
135.0
132.5
167.5
177.5
145.0
202.5
87.5
120.0
152.5
205.0
175.0
162.5
117.5
102.5
90.0
142.5
180.0
180.0
160.0
115.0
165.0
145.0
122.5
172.5
182.5
152.5
167.5
165.0
110.0
105.0
202.5
